"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1301392043","9787508540283,750854028X","Peach blooms painted with blood","孔尚任, 1648-1718, author","2019","eng","Book","Digital","Di 2 ban",2,"五洲传播出版社 : 中華書局","Beijing","Chinese drama Qing dynasty, 1644-1912,Théâtre chinois 1644-1912 (Dynastie des Qing),Chinese drama,Qing Dynasty (China),1644-1912","Ancient Chinese classic poems are exquisite works of art. As far as 2,000 years ago, Chinese poets composed the beautiful work Book of Poetry and Elegies of the South, Later, they created more splendid Tang poetry and Song lyrics. Such classic works as Thus Spoke the Master and Laws: Divine and Human were extremely significant in building and shaping the culture of the Chinese nation. These works are both a cultural bond linking the thoughts and affections of Chinese people and an important bridge for Chinese culture and the world. Mr. Xu Yuanchong has been engaged in translation for 70 years. In December 2010, he won the Lifetime Achievement Award in Translation conferred by the Translators Association of China (TAC). He is honored as the only expert who translates Chinese poems into both English and French. After his excellent interpretation, many Chinese classic poems have been further refined into perfect English and French rhymes. This collection of Classical Chinese Poetry and Prose gathers his most representative English translations. It includes the classic works Thus Spoke the Master, Laws: Divine and Human and dramas such as Romance of the Western Bower, Dream in Peony Pavilion, Love in Long-life Hall and Peach Blossom Painted with Blood. The largest part of the collection includes the translation of selected poems from different dynasties. The selection includes various types of poems, lyrics and Yuan, Ming and Qing dynasty songs. The selected works start from the pre-Qin era to the Qing Dynasty, covering almost the entire history of classic poems in China. Reading these works is like tasting ""living water from the source"" of Chinese culture. We hope this collection will help English readers ""know, love and appreciate"" Chinese classic poems, share the intelligence of Confucius and Lao Tzu, share the gracefulness of Tang Dynasty poems, Song lyrics and classic operas and songs and promote exchanges between Eastern and Western culture. This book is one of the 14 books of Classical Chinese Poetry and Prose, a translation of Confucian classics Thus Spoke the Master. 许渊冲--诗译英法唯一人 ，北京大学教授，翻译家。希望这套许氏译本能使英语读者对中国经典诗文也能""知之，好之，乐之""，能够分享孔子、老子的智慧，分享唐诗、宋词、中国古典戏曲的优美，并以此促进东西文化的交流。值得珍藏。许渊冲先生从事翻译工作70年，2010年12月荣获""中国翻译文化终身成就奖""。他被称为将中国诗词译成英法韵文的唯一专家，经他的妙手，许多中国经典诗文被译成出色的英文和法文韵语。这套""中国经典诗文集""就是由他所译，前半部分是英文，后半部分是中文。","否"
"1146544338","9787508540290,7508540298","Love in long-life hall","洪昇, 1645-1704, author","2019","eng","Book","PrintBook","Di 2 ban",2,"五洲传播出版社 : 中華書局","Beijing","","","否"
"1102407240","9787101137743,7101137741","中国铜器综述 : 英文","陈梦家, author","2019","eng","Book","PrintBook","Di 1 ban",1,"中华书局","Beijing","","全书共分十五章,根据当时掌握的资料,对中国青铜器研究的诸多方面,如研究方法与研究简史、地域分布与文化背景、铜器术语和器形分类、形制与纹饰、作伪与铸造、铭文、断代等,作了全面而深入的论述.不仅是研究中国青铜器的重要著作,也是了解陈梦家先生治学方法、治学精神的重要作品","否"
"1286307704","9787101153385,7101153380","華學瀾日記","華學瀾, 1859 or 1860-1906 author","2021","chi","Book","PrintBook","Beijing di 1 ban",1,"中华书局","Beijing Shi","Hua, Xuelan, 1859 or 1860-1906 Diaries,Hua, Xuelan, 1859 or 1860-1906,Statesmen China Diaries,Hommes d'État Chine Journaux intimes,Statesmen,China History 20th century,Chine Histoire 20e siècle,China,History,Diaries,1900-1999","华学澜(1860-1906),字瑞安,天津人.1885年举人.1886年成进士,改庶吉士,授编修.义和团运动与八国联军入北京时,正在北京.1901年任贵州乡试副考官.精研算学.著有""己亥日记""""庚子日记"",""辛丑日记""和""瑞安算书""等.天津华氏是清季京津地区的世家,出过不少名人,华氏家族与天津社会的变迁尤有关系.""华学澜日记"",约35万字,起自1899年4月10日,止于1902年1月19日,包括""己亥日记""""庚子日记""""辛丑日记""三部分.""己亥日记""""庚子日记""手稿分别藏于天津图书馆,中国社科院近代史研究所档案馆,""辛丑日记""稿本不知去向,现存1936年商务印书馆排印本.1899-1901年,清廷政局急剧变化,义和团运动爆发,八国联军侵华,""辛丑条约""签订.华学澜作为一位翰林院京官见证了这些重大事件,在日记中记载了这一时期北京的动乱生活,对各地义和团运动,八国联军入侵等情形都有详细记录.他与李鸿章,徐桐,昆冈,那桐,周馥,杨士骧,严修等许多人物有着师友关系,在日记中记录了与众多师友间的交往.此外,1901年华学澜赴贵州充任乡试副考官,往返耗时近一年,路途十分艰辛,日记对沿途南北凋敝情形,官场乱象,乡试全过程,均有详细记录","否"
"1246572000","9787101136432,7101136435","中华书局出品--《诗经诵读本》(插图版)","中华书局经典教育研究中心.","2019","chi","Book","Digital",,1,"中华书局","Beijing","","《诗经》两千多年来, 这些富于生活气息的诗句, 向我们说着日常的欢喜和忧伤. 本版《诗经诵读本》回归""""诗""""之本质, 是一部可诵, 可赏, 易解的唯美古诗集. 具有以下几个特点:一, 注音版无障碍阅读. 古人云""""无诗不言"""", 本版采用大字注音排版, 帮助孩子通畅诵读整部《诗经》. 二, 严谨准确的疑难注解, 让孩子无障碍理解全文. 对于较难或是易理解错误的字词进行注解, 不仅让孩子自己读懂国学, 还能加深对国学知识的记忆和理解. 三, 图文并茂, 版式活泼灵动. 本书大字注音的同时配有相应情节的插画, 提高孩子自主阅读能力. 让孩子轻松愉悦地享受阅读过程, 汲取知识","否"
"1206403187","9787101138917,7101138918","《诗词中国》第6期","诗词中国丛刊编辑部.","2019","chi","Book","Digital",,1,"中华书局","Beijing","","","否"
"1202480647","9787101142426,7101142427","中华书局出品--宋词三百首诵读本：插图版","中华书局经典教育研究中心编.","2020","chi","Book","Digital",,1,"中华书局","Beijing","","","否"
"1154569181","9787101140538,710114053X","《诗词中国》第7期","诗词中国丛刊编辑部编.","2019","chi","Book","Digital",,1,"中华书局","Beijing","","《诗词中国》刊物是由中华书局主管的以书代刊的连续性读物,由中华书局、中华诗词研究院共同主办,面向全社会公开出版发行,每年出版5期。旨在""搜集当代最动人的诗句,收录最权威的诗法,分享最有趣的诗话""。全书分""自由谈""""名家说诗""""古诗欣赏""""合璧联珍""""名家诗词钞""""海外诗鸿""""观点""""新诗""""山水诗踪""""清雅诗怀""""诗界动态""等栏目。本期内容为第三届""诗词中国""传统诗词创作大赛优秀作品选,共分三部分：一、""诗词中国""顾问与评委作品赏析。收录了叶嘉莹、冯其庸、袁行霈、林岫、郑欣淼等当代文化学者的诗词作品。二、第二届""诗词中国""传统诗词创作大赛获奖作品选。三、青少分赛获奖作品选。内容以探讨写作技巧、交流写作经验,图文诗词赏析为主,力争成为高手交流的心灵家园。","否"
"1380934722","9787508542065,7508542061","300 Yuan songs / 元曲三百首 / 许渊冲译","许渊冲","2020","eng","Book","PrintBook","2 ban",1,"五洲传播出版社 : 中華書局","Beijing","Qu (Chinese literature) Yuan dynasty, 1260-1368 Translations into English,Chinese poetry Yuan dynasty, 1260-1368 Translations into English","","否"
"1380936509","9787508542072,750854207X","Selected lyrics of Tang and five dynasties / 唐五代词选 / 许渊冲译","许渊冲","2020","eng","Book","PrintBook","Di 2 ban",2,"五洲传播出版社 : 中華書局","Beijing","Ci (Chinese poetry) Tang-Five dynasty, 618-907 Translations into English,Ci (Chinese poetry) Five dynasties and the Ten kingdoms, 907-979 Translations into English,Chinese poetry Tang dynasty, 618-907 Translations into English,Chinese poetry Five dynasties and the Ten kingdoms, 907-979 Translations into English","","否"
