"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1260285141","9787520163811,7520163814","中日美关系与台湾问题 : 1949-2010","陶文钊, 1943- author","2021","chi","Book","PrintBook","Di 1 ban",2,"社会科学文献出版社","Beijing","Diplomatic relations,International relations,China Foreign relations Japan,China Foreign relations United States,Japan Foreign relations China,Japan Foreign relations United States,United States Foreign relations China,United States Foreign relations Japan,China Relations Taiwan,Taiwan Relations China,Chine Relations extérieures Japon,Chine Relations extérieures États-Unis,Japon Relations extérieures Chine,Japon Relations extérieures États-Unis,États-Unis Relations extérieures Chine,China,Japan,Taiwan,United States","本书探讨的是1949年至2010年的中日美关系与台湾问题,按时间顺序分别讨论了这期间中美关系中的台湾问题,美台关系,中日关系中的台湾问题,日台关系以及日美关系与台湾问题.核心是中美关系中的台湾问题.台湾问题长期以来一直是中美关系中最重要,最敏感的核心问题,纵观过去,每当各方力量发生重大变化或一方内部发生重大变化或国际格局发生重大变化的时候,中日美关系及美台关系等都会受到影响.目前,世界历史又走到了一个重要关口,回顾,梳理相关历史,或许有助于我们更好地看清当下与未来","否"
"1319808899","9787520184670,7520184676","越华文学的整理与研究 = The Collation and Research of Vietnamese-Chinese Literature","涂文晖, 1972- author","2022","chi","Book","PrintBook","Di 1 ban",2,"社会科学文献出版社","Beijing Shi","Chinese literature Vietnam History and criticism,Littérature chinoise Viêt-nam Histoire et critique,Chinese literature,Vietnam,Criticism, interpretation, etc","","否"
"1406402468","","大众庄学.杂篇","胡文臻.","2022","chi","Book","Digital","1 ban",1,"社会科学文献出版社","[Zhongguo]","","庄子是中国传统文化中自然主义的主要初创者, 其哲学观点早于西方哲学200多年, 也是中国古代最重要的辩证法系统核心内容建设者之一. 庄子提出的""人与自然""的应用哲学关系表现为批判精神. ""人与社会""的关系表现为价值重塑, 应用实践. ""人与人""的关系表现为守弱贵柔与智慧辩证. 本书是依据《庄子.杂篇》中的十一篇文章, 按照""导论, 原文, 对话人物出场, 词语注释, 古文译文, 成语解释, 当代应用价值意义""等顺序, 研究现实问题融合庄子思想, 进行撰写, 思想和畅, 通俗易懂, 具有中国气派, 中国精神, 再现了中国优秀传统文化的无穷魅力","否"
"1406402470","","不忘初心 方得始终 : 《北京社会科学》党史学习专栏研究成果辑要","北京社会科学编辑部.","2022","chi","Book","Digital","1 ban",1,"社会科学文献出版社","[Zhongguo]","","本书是《北京社会科学》编辑部根据习近平总书记在中国共产党成立100周年大会上的讲话精神, 围绕""为什么要学党史""党史学什么""和""党史怎么学""这三大主题策划, 刊载的系列文章. 书中分为""重读经典, 学史明理. 总结经验, 学史增信. 把握规律, 学史崇德. 远观未来, 学史力行""四个篇章, 阐述了对马克思主义经典理论的认识, 总结了中国共产党领导中国革命和建设的经验, 对""两个维护""等的理论, 历史和现实逻辑进行了分析, 进而结合党史学习观照现实","否"
"1375140505","9787520196390,7520196399","英藏敦煌社会历史文献释录 / 第十八卷","郝春文.","2022","chi","Book","PrintBook","Di 1 ban",1,"社会科学文献出版社","Beijing","Dun huang xue Wen xian Zhu shi","<英藏敦煌社会历史文献释录>共三十卷,本书是第十八卷.此套书以英国国家图书馆收藏的全部汉文非佛教文献为资料来源,将这些数百年前或一千多年前的古代写本,全部按号释录成通行的繁体字,并对原件的错误加以校理,可能地解决所涉及文书的定性,定名,定年等问题.每件文书释文后附有校记和一百年来学术界有关该文书的研究文献索引.本书收录的文献对于研究我国古代的政治,经济,军事,宗教,民族,历史,艺术,语言,文学,音乐,舞蹈,社会,建筑,科技及中西交通等都具有重要参考价值","否"
"1240391653","9787520169578,752016957X","水历史与水文明研究. 第1辑","郑晓云","2021","eng","Book","PrintBook","Di 1 ban",1,"社会科学文献出版社","Beijing","","""水历史与水文明研究""是由水利部宣传教育中心,中国长江文化研究院,湖北大学历史文化学院主办,湖北大学水历史与水文明研究所组织编撰的关于水历史和水文明研究的集刊,刊发中国和国际学者关于水的历史文化的最新研究论文,包括中外水历史和水文明理论探讨,个案研究和水可持续发展研究方面的最新研究成果.集刊同时刊发中英文原创文章,注重文献研究,田野研究和国际比较研究相结合的方法,注重国际视野","否"
"1375159252","9787520197830,7520197832","大众庄学 / 外篇","胡文臻 (1963-)","2022","chi","Book","PrintBook","Di 1 ban",2,"社会科学文献出版社·城市和绿色发展分社","Beijing","< zhuang zi> Yi wen,Dao jia","本书内容分十五篇文章,按照""导论,原文,对话人物出场,词语注释,古文译文,成语解释,当代应用价值意义""等顺序,结合现实问题进行撰写.本著作体现了原著<庄子·内篇>基础上,继续观察社会发展,继续以认识敬畏生命和敬畏大自然的人生观角度,以对话形式开展批判社会生活秩序混乱,张扬人们追求愉快生活环境与人际交往和善的社会和谐环境.全面认识世界与思考社会发展及尊重自然规律的世界观","否"
"1406404598","","社会资本与农村减贫 : 理论及证据","彭文慧.","2022","chi","Book","Digital","1 ban",1,"社会科学文献出版社","[Zhongguo]","","本书以社会资本为视角和核心工具, 从财政支农, 劳动力转移, 公共品供给, 农村借贷和贫困代际传递等诸方面研究了农村减贫的机制和效应, 把农村减贫看作作为非正式制度的社会资本发挥作用的结果. 对农村减贫促进因素的定量分析, 有助于准确把握促进农村减贫的方向, 为我国的农村减贫事业提供理论支撑和实践依据","否"
"1406404622","","商玉生纪念文集","爱德基金会传一慈善文化基金.","2021","chi","Book","Digital","1 ban",1,"社会科学文献出版社","[Zhongguo]","","为了纪念商玉生先生, 记录下他走过的路, 想过的问题, 做过的努力, 传承他的精神与信念, 吴作人国际美术基金会, 基金会中心网, 中国基金会发展论坛, 爱德基金会传一慈善文化基金决定联合举办商玉生先生逝世一周年追思会, 并编辑出版这本纪念集, 具体编辑工作由爱德基金会传一慈善文化基金承担. 纪念集分为""其言""其行""和""其生平与自述""三个部分, 分别选编商玉生先生生前文字(包括但不限于演讲, 文章等), 公益同仁对商玉生先生的悼念文章, 和商玉生先生的生平简编与对自己生平的口述","否"
"1262796573","9787520176347,7520176347","The effects of socioeconomic status on healthy life expectancy of the elderly in Japan","杨素雯, 1986- author","2020","eng","Book","PrintBook",,1,"社会科学文献出版社","Beijing","Older people Government policy Japan,Older people Japan Social conditions,Personnes âgées Politique gouvernementale Japon,Personnes âgées Japon Conditions sociales,Older people Government policy,Older people Social conditions,Japan","","否"
