"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1122799202","9787224131543,7224131547,9787886134661,7886134664","Shanbei folksongs : a crown jewel of the Chinese folk arts","刘育林, 1938- author","2019","eng","Book","PrintBook","Di 1 ban",1,"陕西人民出版社","Xi'an","Folk music China Shaanxi Sheng,Folk music,China Shaanxi Sheng","""陕北民歌:中国民间艺术的明珠""通过不同的主题,对陕北民歌进行了逻辑严谨内容深刻的整理,它从历史出发,探讨陕北民谣的产生原因,对其发展和后续的特点进行了深入浅出的研究,在带着读者了解陕北民歌的同时,对中国历史与陕北文化的关系做了积极的探讨和思考,对中国民谣与全球文化特别是西方文化在近年来的影响做了有理有据的探究和分析","否"
"1283851063","9787205094683,7205094682","最后一个莫西干人=The last of the mohicans a narrative of 1757：英文","(美)詹姆斯·费尼姆·库珀著.","2019","eng","Book","Digital",,1,"辽宁人民出版社","Shenyang","","","否"
"1283854800","9787205094607,7205094607","都柏林人=Dubliners：英文","(爱尔兰)詹姆斯·乔伊斯(James Joyce)著","2019","eng","Book","Digital",,1,"辽宁人民出版社","Shenyang","","","否"
"1283858682","9787205097981,7205097983","恋爱中的女人=WOMEN IN LOVE：英文","(英)D.H.劳伦斯著.","2020","eng","Book","Digital",,1,"辽宁人民出版社","Shenyang","","","否"
"1283844191","9787205094713,7205094712","巨人传=Gargantua and Pantagruel.下卷：英文","(法)弗朗索瓦·拉伯雷(Francois Rabelais)著","2019","eng","Book","Digital",,1,"辽宁人民出版社","Shenyang","","","否"
"1265310676","9787222177789,7222177787","人性的弱点 How to win friends and influence people : 英文","(美) 卡耐基","2019","eng","Book","PrintBook","Di 1 ban",267,"云南人民出版社","Kun ming","Ying yu Yu yan du wu,Xin li jiao wang Tong su du wu","本书从人性本质的角度,挖掘出潜藏在人们体内的弱点,使人们能够充分认识自己,并不断改造自己,从而能有所长进,直至取得最后的成功","否"
"1311461273","9787010240473,7010240477","明代人口, 经济及区域灾荒应对 = Mingdai renkou jingji ji quyu zaihuang yingdui","张民服, author","2021","chi","Book","PrintBook","Di 1 ban",1,"人民出版社","Beijing Shi","Natural disasters China,Catastrophes naturelles Chine,Population,Natural disasters,Population Economic aspects,China Population,China Population Economic aspects,China History Ming dynasty, 1368-1644,Chine Histoire 1368-1644 (Dynastie des Ming),China,History,1368-1644","Ben shu gao cong ming dai ren kou guan li zhi du, ren kou zheng ce, ren kou fen bu, ren kou fen bu dui she hui jing ji de ying xiang, ren kou yu qu yu jing ji, ren kou si xiang ji qi jing ji huo dong, qu yu zai huang ying dui deng fang mian ru shou, yan jiu ming dai ren kou yu she hui jing ji fa zhan, yu zai huang ying dui zhi jian de guan xi, zai ren kou shi yu jing ji shi, zai huang shi de jie he shang zuo liao shen ru tan tao, ti chu bu shao chuang xin xing guan dian. te bie shi jiu xue shu jie yan jiu jiao shao de ming dai ren kou yu jing ji fa zhan de guan xi jin xing yan jiu, fen xi qi nei zai lian xi he xiang hu ying xiang, duo you du dao jian jie, cheng wei ben shu yi ge te se,本书稿从明代人口管理制度,人口政策,人口分布,人口分布对社会经济的影响,人口与区域经济,人口思想及其经济活动,区域灾荒应对等方面入手,研究明代人口与社会经济发展,与灾荒应对之间的关系,在人口史与经济史,灾荒史的结合上作了深入探讨,提出不少创新性观点.特别是就学术界研究较少的明代人口与经济发展的关系进行研究,分析其内在联系和相互影响,多有独到见解,成为本书一个特色","否"
"1369993851","9787010234380,7010234388","中国当代小说理论发展史研究 = The Development of Literary Theory in Contemporary Chinese Novels = Zhongguo dangdai xiaoshuo lilun fazhanshi yanjiu","周新民, 1972- author","2022","chi","Book","PrintBook","Di 1 ban",1,"人民出版社","Beijing Shi","Chinese fiction 20th century History and criticism Theory, etc,Roman chinois 20e siècle Histoire et critique Théorie, etc,Criticism, interpretation, etc,1900-1999","","否"
"1029887275","9787218120812,7218120814","民国广州要闻录. 近代广东海关档案, 粤海关情报卷","广东省档案馆","2018","eng","Book","PrintBook","Di 1 ban",1,"广东人民出版社","Guangzhou","Guangzhou Shi (China) History Sources,China History Republic, 1912-1949 Sources,Chine Histoire 1912-1949 (République) Sources,China,China Guangzhou Shi,History,Sources,1912-1949","粤海关档案是广东省档案馆馆藏珍贵档案之一, ""民国广州要闻录""属于粤海关档案中的英文情报档案, 案卷名为""广州各项事件传闻录"", ""广州各项事件传闻录""是粤海关档案的重要组成部分, 属于'社会情报'类档案, 是粤海关外籍˰务司为了了解当时广东乃至全中国的社会政治等情况, 从各种渠道搜集来的逐日情况汇集, 其特点是内容详尽, 涉及面广, 可信度强., 史料价值高.本项目针对""各项事件传闻录""进行保护和开发, 在保护档案原件的基础上, 实现原始档案的载体转换, 进行数字化扫描, 以及专业翻译形成中英文对照的公开出版物","否"
"1375128645","9787010246314,7010246319","中华人民共和国第十三届全国人民代表大会第五次会议文件汇编","全国人民代表大会","2022","chi","Book","PrintBook","Di 1 ban",1,"人民出版社","Beijing","Quan guo ren min dai biao da hui Wen jian Zhong guo","本书收录了十三届全国人大五次会议通过的各项报告,决议,讲话,名单等重要文件,内容包括经济增速,反腐,环保,收入分配,抗疫等当前中国社会的热点话题","否"
