"oclc编号 - oclcNumber","书号 - isbns","书名 - title","作者 - creator","出版日期 - publicationDate","语言 - catalogingLanguage","格式 - generalFormat","详细格式 - specificFormat","版本 - edition","总版本数 - totalEditions","出版社 - publisher","出版地 - publicationPlace","主题 - subjects","简介 - summaries","是否同行审阅 - peerReviewed"
"1133205666","9787208161276,7208161275","妙笔生辉 : 上海图书馆藏名家手稿 = From inspiration to masterpiece : manuscript collection of Shanghai Library","中国文化名人手稿馆 (Shanghai tu shu guan)","2019","chi","Book","PrintBook","Di 1 ban",1,"上海人民出版社","Shanghai","Zhongguo wen hua ming ren shou gao guan (Shanghai tu shu guan) Catalogs,Manuscripts, Chinese Catalogs,Manuscripts, Chinese,Catalogs","本书精选上图所藏近百位各界名人手稿, 配以名人生平简介及手稿的相关解读, 届时与上图大展相结合, 原件展览与图书辑录相辅相成, 使读者能够全方位领略名人的风采","否"
"1350737111","9787208174238,7208174237","上海市志 . 科学分志. 人文社会科学卷 (1978-2010)","上海市地方志编纂委员会","2021","chi","Book","PrintBook","Di 1 ban",1,"上海人民出版社","Shanghai Shi","Social sciences China Shanghai History,Sciences sociales Chine Shanghai Histoire,Social sciences,Shanghai (China) History,China Shanghai,History,Zhongguo fang zhi","""上海市志,科学分志,人文社会科学卷(1978-2010)"",以马克思列宁主义,毛泽东思想,邓小平理论,三个代表重要思想,科学发展观,习近平新时代中国特色社会主义思想为指导,力求完整地,全面系统地记述1978-2010年间上海地区人文社会科学事业发展的历程和成就.正文设机构组织,规划与管理,学术研究,学术活动,获奖成果,人物6篇.每篇内下设章节,小节,层次分明.特别是其中的""学术研究""篇,详尽记述了上海人文社会科学各学科在这一时期的发展概况和学术研究成果","否"
"1200648034","9787208160804,7208160805","人间世 = Life matters","上海市卫生健康委员会.","2019","chi","Book","PrintBook","Di 1 ban",1,"上海人民出版社","Shanghai","Ji shi wen xue Zuo pin ji Zhong guo Dangdai,Yi yuan Ren jian guan xi","本书选取上海广播电视台制作播出的一部医疗纪录片<人间世>的第一季,第二季中8个真实故事,该纪录片以医院为拍摄原点,聚焦医患双方面临病痛,生死考验时的重大选择,通过全景化的纪实拍摄,抓取一般观众无法看到的真实场景,还原真实的医患生态,人性化展现医患关系,全民参与,全民讨论","否"
"1401089567","","钟英 : 中共中央在上海(1921-1933)","吴海勇","2021","chi","Book","Digital","1 ban",2,"上海人民出版社有限责任公司","[Zhongguo]","","本书以纪实文学的手法记述了1921年至1933年间中国共产党在上海创立, 坚守, 奋斗的故事, 并充分运用党史资料记录中共中央的组织运作, 重要决策及其在上海策动重大运动, 指导全国革命等党史大事. 该书一方面讲述了中共中央在上海成立, 进取与奋斗的主线内容, 记录中共一大代表在党成立后在上海革命活动经历. 另一方面, 通过借鉴党史研究新的内容, 对已有的研究进行深入挖掘. 该书共分12个章节, 以""中共一大后盘桓上海""为楔子引入, 结尾为远声, ""上海, 我们会回来的"", 深入探究中共中央早期在上海的跋涉奋斗历史","否"
"1112263704","9787208154193,7208154198","上海法制史 = A history of Shanghai local legal system","王立民 (1950-)","2019","chi","Book","PrintBook","Di 2 ban",6,"上海人民出版社","Shanghai","Fa zhi shi Shang hai","本书介绍了上海各时期法制建设的情况,涉及立法,行政执法,司法,法学教育,律师等一些内容,其中也包括上海小刀会起义军的法律制度,上海特别市临时市民代表会议政府的法律制度.全书分上下两编,上编介绍了上海从古代至解放后接管时期法制建设的情况,下编则专论上海现代法制史,并将上海法制史的下限延伸至21世纪","否"
"1396728032","9787208177765,7208177767","雅斯贝尔斯与生存哲学 = Karl jaspers et la philosophie de l'existence","杜夫海納 文字作者","2022","chi","Book","PrintBook",,1,"上海人民出版社","Shang hai","Yasi, Beiersi,Ya si bei er si (Jaspers, Karl 1883-1969) Zhe xue si xiang,Zhe xue,Fa guo","本書分為哲學對世界的探索,對生存的啟明,超驗與形而上學,批判反思:一個生存哲學的可能性四部分.主要內容包括:生存哲學的任務;基本操作:超越等","否"
"1388264053","9787543233317,7543233312","上海强化科技创新策源功能研究 = Research on strengthening Shanghai's source function of science and technology innovation","上海市政府发展研究中心.","2022","chi","Book","PrintBook","Di 1 ban",1,"格致出版社上海人民出版社","Shanghai","Ke ji zhong xin Jian she Yan jiu Shanghai","本书由10个章节构成,第1章论述了科技创新策源功能的内涵和特征;第2章分析了上海强化科技创新策源的国内外形势和具体要求;第3章梳理了强化科技创新策源功能的经验规律,并探讨了上海强化科技创新策源功能的愿景目标和总体思路;第4-10章分别从加强科学创新,加强技术创新,加强产业创新,加强区域创新,汇聚创新人才,营造创新文化,完善配套政策与措施等七个方面,对强化科技创新策源功能的具体路径和战略重点进行了深入论述","否"
"1388270103","9787208175082,720817508X","多学科视域下的社会主义现代化研究","上海市习近平新时代中国特色社会主义思想研究中心.","2022","chi","Book","PrintBook","Di 1 ban",1,"上海人民出版社","Shanghai","She hui zhu yi jian she Xian dai hua jian she Yan jiu Zhongguo","本书是中共上海市委宣传部,中共上海市委党校联合举办的第37期青年理论骨干学习研讨班学员的集体成果.本书的作者是一群40岁左右,具有副教授以上职称和博士学历,从事哲学社会科学教学,科研的青年理论工作者,他(她)们以各自学科的学术积累和独特视觉,对全面建设社会主义现代化国家的若干问题,例如数据治理体系,产业政策演化逻辑,创新驱动发展,制造业升级等,作了深入的,富有新意的研究","否"
"1388315871","9787208179288,720817928X","创新引擎 : 迈向国际科技创新中心的上海","上海市发展改革研究院.","2022","chi","Book","PrintBook","Di 1 ban",1,"上海人民出版社","Shanghai","Ke ji zhong xin Yan jiu Shanghai","本书稿作者长期跟踪研究上海国际科技创新中心建设,围绕上海国际科创中心的战略思考和建设进展展开,同时在借鉴国际经验的基础上,结合上海科技创新发展的现状,提出上海建设科技创新中心的战略定位和发展路径.书稿包括五章内容分别为:科创中心的坐标,他山之石的经验,进军路上的实践,创新征途的探索,面向未来再升级,前有序言,末尾有后记","否"
"1388257100","9787543233300,7543233304","上海强化开放枢纽门户功能研究 = Research on enhancing the function of Shanghai's opening-up hub and portal","上海市人民政府发展研究中心.","2022","chi","Book","PrintBook","Di 1 ban",1,"格致出版社上海人民出版社","Shanghai","Guo ji mao yi Mao yi fa zhan Yan jiu Shanghai","本书共分为6章:第1章从理论与实践层面诠释了开放枢纽门户功能的内涵与主要特征;第2章梳理分析了上海强化开放枢纽门户功能面临的新形势与新要求;第3-5章分别从开放示范窗口作用,开放枢纽节点作用,开放门户通道作用三个角度分析了上海的现状,存在的主要问题及未来的战略方向;第6章提出了上海强化开放枢纽门户功能的突破口与重大举措","否"
